TransactionAmount,TransactionType,Location,Channel,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionHour,DayOfWeek,IsWeekend,TransactionToBalanceRatio,AgeGroup,Target
135.03,Debit,San Francisco,ATM,Student,180.0,1.0,1278.0,17.0,4.0,0.0,0.1056571943214442,Muda (0-35),1
83.5,Debit,Dallas,Branch,Student,91.0,5.0,1749.79,18.0,0.0,0.0,0.04771998484390422,Lansia (56+),0
193.54,Debit,Oklahoma City,Branch,Retired,267.0,1.0,2929.51,16.0,1.0,0.0,0.06606563347944416,Lansia (56+),1
617.36,Debit,Kansas City,Branch,Engineer,61.0,1.0,8926.38,17.0,1.0,0.0,0.06916128720026628,Muda (0-35),0
775.23,Credit,Albuquerque,Online,Doctor,38.0,1.0,5977.59,16.0,0.0,0.0,0.12968936817523982,Lansia (56+),0
266.57,Debit,El Paso,ATM,Retired,100.0,1.0,7676.92,17.0,1.0,0.0,0.034723556488336915,Lansia (56+),0
153.4,Debit,Mesa,ATM,Engineer,144.0,1.0,4657.7,17.0,4.0,0.0,0.032934703193700066,Dewasa (36-55),1
899.2,Debit,Charlotte,Branch,Retired,251.0,1.0,5579.11,17.0,0.0,0.0,0.16117263126688106,Dewasa (36-55),0
5.1200000000000045,Debit,New York,Branch,Engineer,90.0,1.0,3293.01,16.0,4.0,0.0,0.0015548080464960479,Muda (0-35),1
119.11000000000001,Debit,Detroit,ATM,Engineer,131.0,1.0,7998.25,16.0,4.0,0.0,0.014892005764760324,Lansia (56+),0
899.2,Debit,Colorado Springs,Online,Student,147.0,1.0,1093.8900000000008,16.0,0.0,0.0,0.8220197441975481,Muda (0-35),0
119.72,Debit,Tucson,Branch,Engineer,123.0,1.0,3435.34,18.0,4.0,0.0,0.03484952439947009,Muda (0-35),1
107.4,Debit,Virginia Beach,Online,Doctor,32.0,1.0,344.0699999999997,16.0,3.0,0.0,0.31214487707478983,Lansia (56+),1
115.92000000000002,Debit,Raleigh,ATM,Retired,57.0,1.0,3897.17,18.0,1.0,0.0,0.029744653236924934,Dewasa (36-55),1
438.04,Debit,Philadelphia,ATM,Retired,247.0,1.0,5358.95,18.0,3.0,0.0,0.08173987782310381,Lansia (56+),1
677.29,Debit,Houston,Online,Engineer,287.0,1.0,627.79,18.0,0.0,0.0,1.0788463039451028,Muda (0-35),0
296.0,Debit,Las Vegas,Branch,Doctor,248.0,1.0,7418.82,16.0,0.0,0.0,0.039898522959375904,Muda (0-35),0
299.09,Credit,Boston,Branch,Engineer,84.0,1.0,5615.26,16.0,0.0,0.0,0.053263775272422764,Dewasa (36-55),0
461.52,Credit,Denver,Branch,Student,44.0,1.0,1995.1800000000003,16.0,0.0,0.0,0.23131735917693683,Muda (0-35),0
100.51999999999998,Debit,Las Vegas,ATM,Engineer,110.0,1.0,453.3900000000003,17.0,0.0,0.0,0.2217070916714271,Dewasa (36-55),0
85.35,Debit,Washington,ATM,Retired,166.0,1.0,2173.76,16.0,2.0,0.0,0.03926374610640268,Lansia (56+),1
79.75999999999999,Debit,Raleigh,Branch,Engineer,170.0,1.0,6452.14,16.0,0.0,0.0,0.012361788125832968,Dewasa (36-55),1
778.49,Credit,Omaha,Online,Retired,107.0,1.0,7713.67,16.0,0.0,0.0,0.10092341247118265,Lansia (56+),1
386.38,Debit,Phoenix,Online,Engineer,135.0,1.0,5528.36,16.0,1.0,0.0,0.06989051547104105,Dewasa (36-55),1
165.25,Debit,Sacramento,Online,Doctor,106.0,1.0,9939.94,17.0,4.0,0.0,0.016624847169615986,Muda (0-35),1
14.29000000000002,Debit,Los Angeles,ATM,Engineer,150.0,1.0,7016.99,16.0,1.0,0.0,0.0020364854394141207,Muda (0-35),0
232.79,Credit,Indianapolis,Branch,Retired,145.0,1.0,2661.3,17.0,2.0,0.0,0.08747225511131584,Dewasa (36-55),0
899.2,Credit,Austin,Branch,Engineer,159.0,1.0,9410.17,17.0,0.0,0.0,0.09555618064751427,Lansia (56+),0
92.29000000000002,Debit,Albuquerque,Branch,Engineer,115.0,1.0,2026.3199999999997,16.0,2.0,0.0,0.04554559716846443,Dewasa (36-55),0
293.97,Debit,Phoenix,Branch,Retired,153.0,1.0,7371.85,17.0,0.0,0.0,0.039877365942420695,Lansia (56+),1
136.32,Debit,Miami,Online,Student,113.0,1.0,264.8299999999999,18.0,2.0,0.0,0.5147433646363153,Muda (0-35),1
251.06,Debit,Colorado Springs,Online,Doctor,34.0,1.0,10001.66,17.0,2.0,0.0,0.025101830585939677,Dewasa (36-55),0
50.170000000000016,Credit,Sacramento,ATM,Retired,35.0,1.0,7752.14,16.0,0.0,0.0,0.006471760511063962,Lansia (56+),1
21.399999999999977,Debit,Fresno,Branch,Engineer,258.0,1.0,9594.11,16.0,1.0,0.0,0.0022305349604564706,Muda (0-35),0
73.28,Debit,Boston,Branch,Student,21.0,1.0,1329.4099999999999,17.0,4.0,0.0,0.05512215560123995,Muda (0-35),0
70.23000000000002,Debit,Memphis,ATM,Doctor,260.0,1.0,11624.93,16.0,2.0,0.0,0.006041326180774742,Dewasa (36-55),1
689.29,Debit,El Paso,ATM,Student,100.0,1.0,168.84000000000015,17.0,4.0,0.0,4.082479966358882,Muda (0-35),0
745.03,Debit,Fort Worth,Online,Student,231.0,1.0,160.5699999999997,17.0,3.0,0.0,4.639878932061206,Muda (0-35),0
54.610000000000014,Debit,Milwaukee,ATM,Engineer,160.0,1.0,7135.64,16.0,0.0,0.0,0.007653131652783529,Lansia (56+),1
54.05000000000001,Debit,Louisville,Branch,Student,146.0,1.0,469.1400000000003,16.0,1.0,0.0,0.11521056569346956,Muda (0-35),0
107.47,Debit,Austin,Online,Retired,144.0,1.0,7517.5,17.0,2.0,0.0,0.014295974154177021,Lansia (56+),0
611.11,Debit,Detroit,ATM,Student,282.0,4.0,919.8400000000001,18.0,2.0,0.0,0.6643648195720783,Muda (0-35),0
219.63,Debit,Charlotte,ATM,Doctor,44.0,1.0,8013.63,16.0,4.0,0.0,0.027407051809597904,Dewasa (36-55),0
188.7,Debit,New York,Branch,Retired,123.0,1.0,5077.06,16.0,4.0,0.0,0.03716717211000614,Dewasa (36-55),1
93.51999999999998,Debit,Philadelphia,Online,Engineer,97.0,1.0,2791.2,17.0,0.0,0.0,0.03350529037500344,Dewasa (36-55),1
275.92,Credit,Nashville,Branch,Retired,107.0,1.0,1777.38,18.0,0.0,0.0,0.15523964754883732,Lansia (56+),1
376.79,Debit,Milwaukee,Branch,Retired,265.0,1.0,7749.14,17.0,0.0,0.0,0.04862345387701683,Lansia (56+),1
8.980000000000018,Debit,Detroit,Online,Student,56.00000000000001,1.0,4516.76,16.0,0.0,0.0,0.0019881503581880844,Lansia (56+),0
697.32,Debit,Atlanta,Online,Retired,91.0,1.0,2016.02,16.0,3.0,0.0,0.3458892541297933,Lansia (56+),0
17.44999999999999,Debit,Omaha,ATM,Student,88.0,1.0,1959.52,16.0,2.0,0.0,0.008905237555504625,Muda (0-35),1
302.16,Debit,Kansas City,Online,Retired,138.0,5.0,3876.61,17.0,2.0,0.0,0.07794436945053296,Lansia (56+),0
442.74,Debit,San Diego,Branch,Student,136.0,1.0,1790.27,17.0,0.0,0.0,0.24730334122599318,Muda (0-35),1
623.9,Debit,San Jose,ATM,Student,249.0,1.0,711.4700000000003,17.0,1.0,0.0,0.8769155735089695,Muda (0-35),1
445.41,Debit,Fresno,ATM,Doctor,235.0,3.0,12154.66,16.0,0.0,0.0,0.03664520137583435,Muda (0-35),0
63.41,Debit,Fort Worth,ATM,Student,36.0,1.0,1546.2200000000003,17.0,4.0,0.0,0.041009661620169446,Muda (0-35),0
346.85,Debit,Kansas City,ATM,Doctor,88.0,1.0,7208.15,18.0,4.0,0.0,0.04811913623896058,Dewasa (36-55),0
71.94999999999999,Credit,Fort Worth,Online,Engineer,53.0,1.0,9267.32,16.0,0.0,0.0,0.007763840272717426,Lansia (56+),0
7.5,Debit,Dallas,Online,Retired,36.0,1.0,6485.78,16.0,4.0,0.0,0.001156375770319712,Lansia (56+),0
206.46,Debit,Virginia Beach,ATM,Retired,279.0,1.0,3984.38,18.0,0.0,0.0,0.051817333733897436,Lansia (56+),1
423.11,Debit,Columbus,ATM,Engineer,47.0,1.0,412.77999999999975,18.0,1.0,0.0,1.0250229540603857,Lansia (56+),0
35.84,Credit,Colorado Springs,Online,Retired,172.0,1.0,4795.65,17.0,1.0,0.0,0.007473437912808911,Dewasa (36-55),0
88.6,Credit,Raleigh,Branch,Student,105.0,1.0,246.5699999999997,17.0,1.0,0.0,0.35932855039724865,Muda (0-35),1
899.2,Debit,Oklahoma City,ATM,Student,168.0,1.0,1058.1299999999997,18.0,0.0,0.0,0.8498002610262814,Muda (0-35),1
53.81,Credit,Raleigh,ATM,Engineer,37.000000000000014,2.0,4734.110000000001,16.0,0.0,0.0,0.011366442400695703,Dewasa (36-55),1
22.45999999999998,Debit,New York,Online,Retired,78.0,1.0,6631.5,16.0,2.0,0.0,0.0033868652059315107,Dewasa (36-55),1
334.89,Debit,Fort Worth,Online,Student,260.0,1.0,1661.6800000000003,18.0,3.0,0.0,0.2015368774150995,Muda (0-35),0
319.27,Credit,Omaha,Online,Retired,59.0,1.0,5504.01,16.0,3.0,0.0,0.058006788140503335,Dewasa (36-55),1
144.3,Debit,Oklahoma City,ATM,Student,88.0,1.0,312.1899999999996,17.0,4.0,0.0,0.4622170402093591,Muda (0-35),1
348.7,Credit,Fresno,Branch,Retired,149.0,1.0,2445.58,17.0,1.0,0.0,0.1425837050582254,Lansia (56+),0
366.21,Debit,Oklahoma City,ATM,Doctor,181.0,1.0,10862.99,17.0,3.0,0.0,0.03371170978600646,Lansia (56+),1
99.11000000000001,Debit,Philadelphia,Online,Retired,12.0,1.0,5414.87,16.0,0.0,0.0,0.01830329845346268,Dewasa (36-55),1
539.35,Debit,Milwaukee,ATM,Retired,127.0,1.0,3919.44,17.0,0.0,0.0,0.13760890902554726,Dewasa (36-55),1
188.99,Debit,Oklahoma City,Branch,Engineer,92.0,1.0,7315.34,16.0,3.0,0.0,0.02583474919350992,Lansia (56+),1
899.2,Debit,Nashville,ATM,Engineer,58.0,1.0,3740.73,17.0,0.0,0.0,0.24038082396194754,Dewasa (36-55),1
710.14,Debit,El Paso,ATM,Student,227.0,1.0,465.6300000000001,16.0,2.0,0.0,1.5251132334402135,Muda (0-35),0
308.68,Debit,Milwaukee,Online,Doctor,170.0,1.0,9992.36,17.0,0.0,0.0,0.030891598091782324,Dewasa (36-55),1
166.68,Debit,Mesa,ATM,Retired,139.0,1.0,5141.19,18.0,0.0,0.0,0.03242050334251345,Lansia (56+),1
0.9900000000000091,Debit,Los Angeles,ATM,Engineer,133.0,1.0,4317.85,16.0,2.0,0.0,0.00022928072321162785,Dewasa (36-55),0
505.19,Debit,Kansas City,ATM,Doctor,128.0,5.0,5326.68,16.0,1.0,0.0,0.09484142189104246,Muda (0-35),0
66.57999999999998,Debit,Raleigh,Branch,Student,79.0,1.0,1636.3199999999997,17.0,0.0,0.0,0.04068883794805542,Muda (0-35),1
223.43,Debit,Dallas,Branch,Retired,178.0,1.0,7932.41,17.0,2.0,0.0,0.02816672005522658,Lansia (56+),0
659.95,Debit,Detroit,Online,Engineer,114.0,1.0,3927.69,16.0,2.0,0.0,0.1680249286412806,Lansia (56+),0
634.86,Debit,Chicago,ATM,Student,45.0,1.0,588.5,16.0,3.0,0.0,1.0787747174601234,Muda (0-35),0
286.5,Credit,Boston,Branch,Engineer,60.0,1.0,8517.95,16.0,0.0,0.0,0.03363484950782178,Muda (0-35),0
322.96,Credit,Philadelphia,Branch,Retired,168.0,1.0,2401.59,16.0,0.0,0.0,0.13447751927784538,Lansia (56+),1
654.48,Debit,Columbus,Branch,Student,114.0,1.0,6776.41,16.0,0.0,0.0,0.09658209928530014,Muda (0-35),0
157.97000000000003,Debit,Philadelphia,Branch,Doctor,140.0,1.0,5529.92,16.0,2.0,0.0,0.028566411708232348,Dewasa (36-55),1
120.9,Debit,Tucson,Branch,Doctor,52.0,1.0,9009.42,16.0,2.0,0.0,0.013419286322617185,Dewasa (36-55),1
254.77,Debit,Denver,Branch,Engineer,57.0,1.0,5994.87,16.0,2.0,0.0,0.04249799536970855,Lansia (56+),0
795.96,Debit,Raleigh,Online,Retired,119.0,1.0,5468.58,17.0,3.0,0.0,0.14555146938483676,Lansia (56+),1
149.25,Debit,Omaha,ATM,Engineer,142.0,1.0,5677.52,16.0,0.0,0.0,0.02628788163002832,Dewasa (36-55),1
3.420000000000016,Credit,San Antonio,Branch,Doctor,158.0,1.0,14180.21,16.0,0.0,0.0,0.0002411811784747142,Dewasa (36-55),1
68.19,Credit,Fresno,Online,Doctor,189.0,1.0,9895.1,16.0,1.0,0.0,0.006891288931765327,Dewasa (36-55),0
493.42,Debit,Baltimore,Branch,Engineer,111.0,1.0,2232.84,17.0,2.0,0.0,0.22098304357542697,Dewasa (36-55),0
37.56999999999999,Debit,El Paso,ATM,Retired,41.999999999999986,1.0,7739.54,18.0,2.0,0.0,0.004854293038824925,Lansia (56+),0
127.0,Credit,Nashville,Branch,Student,68.0,5.0,431.15999999999985,17.0,4.0,0.0,0.29455354264416306,Muda (0-35),1
96.88999999999999,Debit,Fort Worth,ATM,Student,53.0,1.0,6044.93,16.0,3.0,0.0,0.016028305368580714,Lansia (56+),0
448.33,Debit,Atlanta,ATM,Student,161.0,1.0,922.1900000000005,16.0,0.0,0.0,0.48615742291998076,Muda (0-35),0
899.2,Debit,San Diego,ATM,Engineer,55.0,1.0,447.52999999999975,17.0,0.0,0.0,2.009246286849403,Dewasa (36-55),1
8.649999999999977,Debit,Las Vegas,Online,Doctor,273.0,1.0,10778.35,17.0,0.0,0.0,0.0008025346363279562,Dewasa (36-55),0
65.57,Debit,Miami,Online,Engineer,82.0,1.0,4734.110000000001,17.0,3.0,0.0,0.013850541315993642,Dewasa (36-55),1
539.81,Debit,San Francisco,Online,Engineer,177.0,1.0,2051.25,16.0,1.0,0.0,0.26316135860506584,Dewasa (36-55),1
363.53,Debit,Kansas City,ATM,Retired,142.0,1.0,1038.9099999999999,17.0,2.0,0.0,0.3499144777560349,Lansia (56+),0
64.9,Credit,Detroit,Branch,Retired,72.0,1.0,6854.61,16.0,1.0,0.0,0.009468079224335263,Dewasa (36-55),0
358.18,Debit,Boston,ATM,Student,157.0,1.0,619.8599999999997,16.0,0.0,0.0,0.5778392252456599,Muda (0-35),0
167.2,Debit,San Antonio,Branch,Doctor,84.0,1.0,11320.83,17.0,2.0,0.0,0.014769233813312826,Muda (0-35),1
121.91,Debit,Chicago,Branch,Doctor,133.0,1.0,14510.8,18.0,0.0,0.0,0.008401328086574955,Lansia (56+),0
137.57,Debit,Louisville,Online,Engineer,70.0,1.0,5103.67,17.0,0.0,0.0,0.026955107411900187,Dewasa (36-55),0
534.62,Debit,Oklahoma City,Online,Doctor,45.0,1.0,13793.53,17.0,1.0,0.0,0.03875874857569103,Dewasa (36-55),1
463.92,Debit,Mesa,Online,Engineer,199.0,1.0,2403.39,16.0,0.0,0.0,0.1930272685551373,Dewasa (36-55),1
320.14,Debit,Milwaukee,Online,Retired,96.0,1.0,3075.9700000000003,16.0,1.0,0.0,0.10407770424363558,Lansia (56+),1
214.93,Debit,Albuquerque,Online,Student,52.0,1.0,7835.4,17.0,0.0,0.0,0.02743063182088576,Muda (0-35),0
660.02,Debit,Nashville,Branch,Student,84.0,1.0,414.4300000000003,16.0,3.0,0.0,1.5925932181714206,Muda (0-35),1
345.81,Debit,Raleigh,Branch,Engineer,135.0,1.0,6116.8,16.0,0.0,0.0,0.056534453221545045,Dewasa (36-55),1
143.54,Debit,Philadelphia,ATM,Retired,80.0,1.0,6067.62,16.0,0.0,0.0,0.023656718176695624,Lansia (56+),1
42.55000000000001,Debit,Seattle,Branch,Engineer,29.0,1.0,7341.43,18.0,4.0,0.0,0.0057958727664947085,Dewasa (36-55),1
899.2,Credit,Omaha,Online,Student,128.0,1.0,1240.71,16.0,1.0,0.0,0.7247457304722857,Muda (0-35),1
541.79,Debit,Mesa,ATM,Student,125.0,1.0,1454.08,16.0,4.0,0.0,0.3725996007100017,Muda (0-35),1
40.56999999999999,Debit,Columbus,Branch,Student,63.0,1.0,1476.9099999999999,17.0,0.0,0.0,0.027469495453686793,Muda (0-35),0
120.24000000000001,Debit,Milwaukee,Branch,Student,131.0,2.0,1943.13,16.0,0.0,0.0,0.061879513012761345,Muda (0-35),1
498.67,Debit,Miami,Online,Student,244.0,1.0,1719.9700000000003,16.0,1.0,0.0,0.28992930694761715,Muda (0-35),1
227.22,Debit,El Paso,ATM,Doctor,220.0,1.0,832.8199999999997,18.0,0.0,0.0,0.272831736951878,Dewasa (36-55),0
899.2,Debit,Tucson,Online,Engineer,34.0,1.0,7696.16,16.0,0.0,0.0,0.11683747260484806,Muda (0-35),1
56.94,Credit,Charlotte,Online,Student,74.0,1.0,7004.63,16.0,0.0,0.0,0.008128907861099322,Lansia (56+),0
629.82,Debit,Colorado Springs,Branch,Retired,159.0,1.0,6385.69,16.0,0.0,0.0,0.09862988985843507,Lansia (56+),0
59.44,Debit,Chicago,Online,Engineer,176.0,1.0,5472.03,17.0,1.0,0.0,0.010862511561063881,Muda (0-35),0
186.69,Debit,New York,Branch,Engineer,54.0,1.0,8602.22,16.0,4.0,0.0,0.021702534729112405,Muda (0-35),1
230.46,Debit,Mesa,Online,Student,179.0,1.0,162.52999999999975,17.0,1.0,0.0,1.417944884360522,Muda (0-35),1
65.09,Credit,Seattle,Online,Engineer,159.0,1.0,9370.9,17.0,1.0,0.0,0.006945970296772963,Dewasa (36-55),1
457.09,Credit,Nashville,Online,Engineer,63.0,1.0,8570.82,16.0,3.0,0.0,0.053330946941955726,Dewasa (36-55),1
552.02,Credit,Chicago,ATM,Engineer,100.0,1.0,522.0799999999999,16.0,3.0,0.0,1.0573455076894198,Dewasa (36-55),0
377.12,Debit,Houston,ATM,Engineer,61.0,1.0,836.6700000000001,17.0,0.0,0.0,0.45073870135333965,Muda (0-35),0
204.56,Credit,San Diego,Branch,Student,179.0,1.0,364.72000000000025,17.0,0.0,0.0,0.5608670737358145,Muda (0-35),1
420.28,Debit,Washington,Branch,Doctor,144.0,1.0,8557.32,17.0,2.0,0.0,0.04911350176065615,Muda (0-35),1
97.09,Debit,Fort Worth,ATM,Student,202.0,4.0,1579.5699999999997,18.0,0.0,0.0,0.06146605628996735,Muda (0-35),0
124.59,Debit,Charlotte,Branch,Student,171.0,1.0,129.28999999999996,17.0,4.0,0.0,0.9636401605680212,Muda (0-35),0
73.88,Debit,Charlotte,Online,Doctor,34.0,1.0,6474.41,16.0,0.0,0.0,0.01141107662148727,Dewasa (36-55),0
77.43,Debit,Raleigh,Online,Student,169.0,1.0,4734.110000000001,16.0,3.0,0.0,0.01635576352138765,Muda (0-35),1
106.16,Debit,Phoenix,ATM,Doctor,277.0,4.0,7487.79,17.0,4.0,0.0,0.014177746147027881,Lansia (56+),1
245.93,Debit,Fresno,Branch,Engineer,172.0,1.0,7986.63,18.0,1.0,0.0,0.030792708464933455,Dewasa (36-55),0
622.41,Debit,Indianapolis,ATM,Doctor,125.0,1.0,7322.01,16.0,0.0,0.0,0.0850053352828888,Lansia (56+),0
43.72999999999999,Debit,Omaha,ATM,Doctor,145.0,1.0,9929.43,16.0,0.0,0.0,0.004404079146126311,Muda (0-35),1
899.2,Debit,Austin,Branch,Student,68.0,1.0,1830.98,16.0,0.0,0.0,0.4911028568838235,Muda (0-35),0
2.0299999999999727,Credit,Detroit,ATM,Engineer,28.0,1.0,3012.31,16.0,0.0,0.0,0.000673901200772431,Muda (0-35),0
770.65,Debit,Jacksonville,Online,Doctor,137.0,1.0,7198.8,17.0,2.0,0.0,0.1070525494453868,Muda (0-35),0
260.31,Debit,Austin,Branch,Doctor,113.0,1.0,10980.38,16.0,1.0,0.0,0.023706827659258828,Lansia (56+),0
356.1,Credit,Fort Worth,Branch,Student,187.0,1.0,868.3500000000004,16.0,2.0,0.0,0.41008762585636455,Muda (0-35),0
27.069999999999993,Credit,Virginia Beach,Branch,Retired,39.0,1.0,3773.29,17.0,0.0,0.0,0.007174108755460429,Lansia (56+),1
119.88999999999999,Debit,Tucson,ATM,Doctor,60.0,1.0,6697.77,17.0,1.0,0.0,0.01789998493528669,Lansia (56+),1
106.38999999999999,Debit,Virginia Beach,Online,Doctor,281.0,1.0,9410.99,18.0,0.0,0.0,0.011304866830708915,Dewasa (36-55),1
12.04000000000002,Debit,Fort Worth,Online,Engineer,58.0,1.0,6213.32,16.0,2.0,0.0,0.0019377720867793657,Dewasa (36-55),0
365.7,Debit,Houston,Branch,Student,115.0,2.0,368.77999999999975,16.0,4.0,0.0,0.9916454481114809,Muda (0-35),0
29.380000000000024,Credit,Baltimore,Branch,Student,63.0,1.0,1663.31,16.0,2.0,0.0,0.017663563819393963,Muda (0-35),0
319.85,Debit,Denver,ATM,Doctor,148.0,1.0,711.6599999999999,16.0,2.0,0.0,0.44944151780131275,Lansia (56+),0
350.14,Credit,Los Angeles,Online,Retired,38.0,1.0,2403.25,18.0,4.0,0.0,0.1456943115804383,Lansia (56+),0
163.94,Credit,Virginia Beach,Branch,Retired,73.0,1.0,5957.37,18.0,3.0,0.0,0.027518850177368492,Dewasa (36-55),1
170.53,Debit,Oklahoma City,Branch,Student,58.0,1.0,801.0100000000002,18.0,0.0,0.0,0.21289345589511255,Muda (0-35),1
262.22,Credit,Baltimore,ATM,Engineer,136.0,1.0,5711.71,17.0,3.0,0.0,0.04590918553127077,Dewasa (36-55),0
41.49000000000001,Debit,Albuquerque,Online,Student,13.0,1.0,928.3299999999999,16.0,0.0,0.0,0.04469311053923655,Muda (0-35),0
121.43,Credit,Sacramento,Branch,Engineer,243.0,1.0,7365.28,16.0,1.0,0.0,0.016486811569035864,Dewasa (36-55),1
350.46,Debit,Nashville,Branch,Retired,165.0,1.0,5839.38,16.0,4.0,0.0,0.060016635324874335,Dewasa (36-55),1
220.41,Credit,El Paso,Online,Engineer,155.0,1.0,5116.98,16.0,0.0,0.0,0.0430742267755147,Muda (0-35),0
33.45999999999998,Debit,Seattle,ATM,Retired,111.0,1.0,3641.07,16.0,0.0,0.0,0.009189603828104409,Lansia (56+),1
104.79000000000002,Debit,Denver,ATM,Doctor,223.0,1.0,1352.19,16.0,0.0,0.0,0.077496448356778,Lansia (56+),0
246.27,Debit,Fresno,Online,Doctor,141.0,1.0,7299.86,16.0,2.0,0.0,0.033736258813695214,Muda (0-35),0
48.849999999999994,Debit,Dallas,ATM,Student,176.0,1.0,1503.56,16.0,4.0,0.0,0.03248953650699904,Muda (0-35),0
332.0,Debit,Charlotte,ATM,Retired,17.0,1.0,5943.13,16.0,3.0,0.0,0.055862810360397586,Lansia (56+),0
118.1,Debit,Memphis,Online,Engineer,167.0,1.0,895.6599999999999,16.0,1.0,0.0,0.13185792392434192,Dewasa (36-55),1
84.59,Credit,Las Vegas,Branch,Doctor,10.000000000000014,1.0,5669.1,16.0,2.0,0.0,0.014921237070921828,Lansia (56+),0
295.64,Debit,Jacksonville,Online,Student,82.0,1.0,1061.9600000000005,17.0,3.0,0.0,0.2783906376976179,Muda (0-35),0
514.33,Debit,Philadelphia,Branch,Student,160.0,1.0,1592.94,16.0,4.0,0.0,0.3228807595510443,Muda (0-35),1
899.2,Debit,San Antonio,ATM,Doctor,112.0,1.0,6215.96,18.0,0.0,0.0,0.14465985227384792,Dewasa (36-55),1
94.59,Debit,Washington,Online,Doctor,34.0,1.0,6171.89,17.0,4.0,0.0,0.015325934952512943,Dewasa (36-55),1
80.43,Debit,Columbus,Branch,Retired,157.0,1.0,5987.67,16.0,2.0,0.0,0.013432601757845414,Lansia (56+),0
54.25,Debit,Virginia Beach,Online,Doctor,37.000000000000014,1.0,14783.33,16.0,0.0,0.0,0.003669673634446785,Lansia (56+),1
178.88,Credit,Dallas,Branch,Retired,93.0,4.0,4708.29,17.0,0.0,0.0,0.03799255398614912,Lansia (56+),0
518.85,Debit,Kansas City,Online,Student,82.0,1.0,1806.0,18.0,0.0,0.0,0.28729219972746417,Muda (0-35),0
10.649999999999977,Debit,Louisville,Online,Doctor,161.0,1.0,13240.72,16.0,0.0,0.0,0.0008043368635287929,Dewasa (36-55),0
198.62,Credit,Tucson,Branch,Student,84.0,1.0,1196.0699999999997,16.0,1.0,0.0,0.16606037601446738,Muda (0-35),1
107.03,Debit,Miami,Branch,Student,73.0,1.0,1408.0699999999997,18.0,0.0,0.0,0.07601179201901041,Muda (0-35),1
139.57,Debit,Fort Worth,ATM,Student,263.0,3.0,271.77999999999975,17.0,4.0,0.0,0.5135384739919274,Muda (0-35),0
312.47,Debit,Milwaukee,ATM,Student,148.0,4.0,9419.27,17.0,1.0,0.0,0.03317348019820218,Dewasa (36-55),1
346.11,Debit,Dallas,Branch,Engineer,213.0,1.0,9551.64,17.0,2.0,0.0,0.036235658354412614,Dewasa (36-55),0
138.06,Debit,Charlotte,Branch,Engineer,159.0,1.0,1070.4700000000003,17.0,1.0,0.0,0.12897126591939437,Dewasa (36-55),0
158.01999999999998,Debit,New York,ATM,Engineer,120.0,1.0,9374.24,17.0,2.0,0.0,0.01685683139573646,Dewasa (36-55),1
830.01,Credit,Chicago,Online,Retired,96.0,1.0,4253.18,16.0,4.0,0.0,0.1951504062488758,Lansia (56+),0
435.5,Debit,Oklahoma City,ATM,Student,112.0,1.0,6981.03,18.0,0.0,0.0,0.06238333564197035,Dewasa (36-55),1
110.49000000000001,Debit,Raleigh,Online,Doctor,48.0,1.0,10483.93,17.0,1.0,0.0,0.010538985805992052,Lansia (56+),1
329.4,Debit,Denver,Online,Doctor,68.0,1.0,9588.07,16.0,0.0,0.0,0.034355189902119,Muda (0-35),0
635.4,Debit,Denver,ATM,Doctor,106.0,1.0,1238.1099999999997,16.0,1.0,0.0,0.5132011588621699,Dewasa (36-55),0
769.97,Debit,San Diego,Branch,Student,23.0,1.0,1244.9300000000003,18.0,3.0,0.0,0.61848407662754,Muda (0-35),1
175.07,Debit,Colorado Springs,Branch,Student,169.0,1.0,1040.25,17.0,0.0,0.0,0.16829592088832407,Muda (0-35),0
7.310000000000002,Debit,Las Vegas,Branch,Retired,282.0,1.0,5757.67,16.0,0.0,0.0,0.0012696105769155752,Lansia (56+),0
175.15,Debit,Detroit,ATM,Student,32.0,1.0,4734.110000000001,17.0,3.0,0.0,0.036997442603268066,Muda (0-35),0
32.53999999999999,Debit,Oklahoma City,Online,Student,183.0,4.0,1544.88,16.0,1.0,0.0,0.02106311100984476,Muda (0-35),1
121.82,Debit,Dallas,Online,Doctor,119.0,1.0,4734.110000000001,18.0,4.0,0.0,0.025732391995033493,Lansia (56+),0
56.120000000000005,Debit,El Paso,ATM,Doctor,102.0,1.0,8839.67,18.0,2.0,0.0,0.006348652568630653,Muda (0-35),0
424.7,Credit,Miami,Online,Retired,178.0,1.0,6239.89,17.0,0.0,0.0,0.06806208634093126,Lansia (56+),1
35.16,Debit,Chicago,Branch,Engineer,130.0,1.0,4734.110000000001,17.0,2.0,0.0,0.007426948797778499,Muda (0-35),0
35.72999999999999,Debit,Miami,Branch,Doctor,87.0,1.0,9073.17,16.0,0.0,0.0,0.003937983754521979,Lansia (56+),1
3.4399999999999977,Debit,Fort Worth,ATM,Retired,108.0,1.0,7561.33,17.0,3.0,0.0,0.00045494635798909444,Lansia (56+),0
899.2,Credit,Fort Worth,Branch,Student,235.0,1.0,694.0299999999997,18.0,4.0,0.0,1.2956193599421353,Muda (0-35),0
139.03,Credit,Los Angeles,Online,Engineer,81.0,1.0,2276.57,18.0,2.0,0.0,0.06106991611506954,Dewasa (36-55),0
